Year,Country,Sport,Discipline,Event,GoldCount,SilverCount,BronzeCount
2004,POR,Cycling,Cycling Road,Individual Road Race,0,1,0
2004,PRK,Boxing,Boxing,54 - 57KG (Featherweight),0,1,0
2004,PRK,Judo,Judo,52 - 57KG (Lightweight),0,1,0
2004,PRK,Shooting,Shooting,50M Pistol (60 Shots),0,0,1
2004,PRK,Table Tennis,Table Tennis,Singles,0,1,0
2004,PRK,Weightlifting,Weightlifting,58KG,0,1,0
2004,ROU,Aquatics,Swimming,200M Backstroke,0,0,1
2004,ROU,Aquatics,Swimming,200M Freestyle,1,0,0
2004,ROU,Athletics,Athletics,1500M,0,0,1
2004,ROU,Athletics,Athletics,400M Hurdles,0,1,0
2004,ROU,Athletics,Athletics,Triple Jump,0,1,0
2004,ROU,Boxing,Boxing,60 - 64 KG,0,0,1
2004,ROU,Gymnastics,Artistic G.,Balance Beam,1,0,1
2004,ROU,Gymnastics,Artistic G.,Floor Exercises,1,2,0
2004,ROU,Gymnastics,Artistic G.,Pommel Horse,0,1,0
2004,ROU,Gymnastics,Artistic G.,Team Competition,1,0,1
2004,ROU,Gymnastics,Artistic G.,Vault,1,0,1
2004,ROU,Rowing,Rowing,Eight With Coxswain (8+),1,0,0
2004,ROU,Rowing,Rowing,Lightweight Double Sculls (2X),1,0,0
2004,ROU,Rowing,Rowing,Pair Without Coxswain (2-),1,0,0
2004,RSA,Aquatics,Swimming,100M Freestyle,0,1,0
2004,RSA,Aquatics,Swimming,4X100M Freestyle Relay,1,0,0
2004,RSA,Aquatics,Swimming,50M Freestyle,0,0,1
2004,RSA,Athletics,Athletics,800M,0,1,0
2004,RSA,Athletics,Athletics,High Jump,0,1,0
2004,RSA,Rowing,Rowing,Coxless Pair (2-),0,0,1
2004,RUS,Aquatics,Diving,3M Springboard,0,0,2
2004,RUS,Aquatics,Diving,Synchronized Diving 10M Platform,0,1,0
2004,RUS,Aquatics,Diving,Synchronized Diving 3M Springboard,0,1,0
2004,RUS,Aquatics,Swimming,200M Backstroke,0,1,0
2004,RUS,Aquatics,Synchronized S.,Duet,1,0,0
2004,RUS,Aquatics,Synchronized S.,Team,1,0,0
2004,RUS,Aquatics,Water polo,Water Polo,0,0,1
2004,RUS,Athletics,Athletics,1500M,0,1,0
2004,RUS,Athletics,Athletics,20KM Race Walk,0,1,0
2004,RUS,Athletics,Athletics,400M,0,0,1
2004,RUS,Athletics,Athletics,4X100M Relay,0,1,0
2004,RUS,Athletics,Athletics,4X400M Relay,0,1,0
2004,RUS,Athletics,Athletics,50KM Walk,0,1,1
2004,RUS,Athletics,Athletics,800M,1,0,0
2004,RUS,Athletics,Athletics,Discus Throw,1,0,0
2004,RUS,Athletics,Athletics,Hammer Throw,1,0,0
2004,RUS,Athletics,Athletics,High Jump,1,0,0
2004,RUS,Athletics,Athletics,Javelin Throw,0,0,1
2004,RUS,Athletics,Athletics,Long Jump,1,1,1
2004,RUS,Athletics,Athletics,Pole Vault,1,1,0
2004,RUS,Athletics,Athletics,Shot Put,0,0,1
2004,RUS,Athletics,Athletics,Triple Jump,0,0,2
2004,RUS,Basketball,Basketball,Basketball,0,0,1
2004,RUS,Boxing,Boxing,+ 91KG (Super Heavyweight),1,0,0
2004,RUS,Boxing,Boxing,48KG (Light Flywieght),0,0,1
2004,RUS,Boxing,Boxing,54 - 57KG (Featherweight),1,0,0
2004,RUS,Boxing,Boxing,57 - 60KG (Lightweight),0,0,1
2004,RUS,Boxing,Boxing,64 - 69 KG,0,0,1
2004,RUS,Boxing,Boxing,69 - 75 KG,1,0,0
2004,RUS,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),0,0,1
2004,RUS,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),0,1,0
2004,RUS,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),0,0,1
2004,RUS,Cycling,Cycling Road,Individual Road Race,0,0,1
2004,RUS,Cycling,Cycling Road,Individual Time Trial,0,1,0
2004,RUS,Cycling,Cycling Track,Points Race,2,0,0
2004,RUS,Cycling,Cycling Track,Sprint,0,1,0
2004,RUS,Fencing,Fencing,Foil Team,0,0,1
2004,RUS,Fencing,Fencing,Sabre Team,0,0,1
2004,RUS,Fencing,Fencing,Ă‰pĂ©e Individual,0,0,1
2004,RUS,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
2004,RUS,Gymnastics,Artistic G.,Individual All-Round,0,1,0
2004,RUS,Gymnastics,Artistic G.,Team Competition,0,0,1
2004,RUS,Gymnastics,Artistic G.,Vault,0,0,1
2004,RUS,Gymnastics,Rhythmic G.,Group Competition,1,0,0
2004,RUS,Gymnastics,Rhythmic G.,Individual All-Round,1,1,0
2004,RUS,Gymnastics,Trampoline,Individual,0,1,0
2004,RUS,Handball,Handball,Handball,0,0,1
2004,RUS,Judo,Judo,+ 100KG (Heavyweight),0,1,0
2004,RUS,Judo,Judo,+ 78KG (Heavyweight),0,0,1
2004,RUS,Judo,Judo,66 - 73KG (Lightweight),0,1,0
2004,RUS,Judo,Judo,73 - 81KG (Half-Middleweight),0,0,1
2004,RUS,Judo,Judo,81 - 90KG (Middleweight),0,0,1
2004,RUS,Modern Pentathlon,Modern Pentath.,Individual Competition,1,0,0
2004,RUS,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),1,0,0
2004,RUS,Shooting,Shooting,10M Air Pistol (60 Shots),0,1,1
2004,RUS,Shooting,Shooting,10M Air Rifle (40 Shots),0,1,0
2004,RUS,Shooting,Shooting,10M Running Target (30+30 Shots),0,1,1
2004,RUS,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,1,1
2004,RUS,Shooting,Shooting,50M Pistol (60 Shots),1,0,0
2004,RUS,Shooting,Shooting,50M Rifle 3 Positions (3X20 Shots),1,0,0
2004,RUS,Shooting,Shooting,Trap (125 Targets),1,0,0
2004,RUS,Volleyball,Volleyball,Volleyball,0,1,1
2004,RUS,Weightlifting,Weightlifting,105KG,1,0,1
2004,RUS,Weightlifting,Weightlifting,69KG,0,0,1
2004,RUS,Weightlifting,Weightlifting,75KG,0,1,1
2004,RUS,Weightlifting,Weightlifting,77KG,0,0,1
2004,RUS,Weightlifting,Weightlifting,94KG,0,1,1
2004,RUS,Wrestling,Wrestling Free.,- 55KG,1,0,0
2004,RUS,Wrestling,Wrestling Free.,60 - 66KG,0,0,1
2004,RUS,Wrestling,Wrestling Free.,63 - 72KG,0,1,0
2004,RUS,Wrestling,Wrestling Free.,66 - 74KG,1,0,0
2004,RUS,Wrestling,Wrestling Free.,74 - 84KG,0,0,1
2004,RUS,Wrestling,Wrestling Free.,84 - 96KG,1,0,0
2004,RUS,Wrestling,Wrestling Gre-R,- 55KG,0,1,0
2004,RUS,Wrestling,Wrestling Gre-R,66 - 74KG,0,0,1
2004,RUS,Wrestling,Wrestling Gre-R,74 - 84KG,1,0,0
2004,RUS,Wrestling,Wrestling Gre-R,96 - 120KG,1,0,0
2004,SCG,Aquatics,Water polo,Water Polo,0,1,0
2004,SCG,Shooting,Shooting,10M Air Pistol (40 Shots),0,1,0
2004,SLO,Athletics,Athletics,800M,0,0,1
2004,SLO,Judo,Judo,57 - 63KG (Half-Middleweight),0,0,1
2004,SLO,Rowing,Rowing,Double Sculls (2X),0,1,0
2004,SLO,Sailing,Sailing,Single-Handed Dinghy Open (Laser),0,0,1
2004,SUI,Cycling,Cycling Road,Individual Time Trial,0,0,1
2004,SUI,Cycling,Cycling Track,Madison,0,1,0
2004,SUI,Fencing,Fencing,Ă‰pĂ©e Individual,1,0,0
2004,SUI,Triathlon,Triathlon,Individual,0,0,1
2004,SUI,Volleyball,Beach volley.,Beach Volleyball,0,0,1
2004,SVK,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),0,0,1
2004,SVK,Canoe / Kayak,Canoe / Kayak S,C-1 (Canoe Single),0,1,0
2004,SVK,Canoe / Kayak,Canoe / Kayak S,C-2 (Canoe Double),1,0,0
2004,SVK,Canoe / Kayak,Canoe / Kayak S,K-1 (Kayak Single),1,0,0
2004,SVK,Judo,Judo,60 - 66KG (Half-Lightweight),0,1,0
2004,SVK,Shooting,Shooting,10M Air Rifle (60 Shots),0,0,1
2004,SWE,Athletics,Athletics,Heptathlon,1,0,0
2004,SWE,Athletics,Athletics,High Jump,1,0,0
2004,SWE,Athletics,Athletics,Triple Jump,1,0,0
2004,SWE,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),1,0,0
2004,SWE,Equestrian,Jumping,Team,0,2,0
2004,SWE,Sailing,Sailing,470 - Two Person Dinghy,0,0,1
2004,SWE,Wrestling,Wrestling Gre-R,74 - 84KG,0,1,0
2004,SYR,Boxing,Boxing,81 - 91KG (Heavyweight),0,0,1
2004,THA,Boxing,Boxing,51 - 54KG (Bantamweight),0,1,0
2004,THA,Boxing,Boxing,60 - 64 KG,1,0,0
2004,THA,Boxing,Boxing,69 - 75 KG,0,0,1
2004,THA,Taekwondo,Taekwondo,- 49 KG,0,0,1
2004,THA,Weightlifting,Weightlifting,48KG,0,0,1
2004,THA,Weightlifting,Weightlifting,53KG,1,0,0
2004,THA,Weightlifting,Weightlifting,58KG,0,0,1
2004,THA,Weightlifting,Weightlifting,75KG,1,0,0
2004,TPE,Archery,Archery,Team (Fita Olympic Round - 70M),0,1,1
2004,TPE,Taekwondo,Taekwondo,- 49 KG,1,0,0
2004,TPE,Taekwondo,Taekwondo,- 58 KG,1,0,0
2004,TPE,Taekwondo,Taekwondo,58 - 68 KG,0,1,0
2004,TRI,Aquatics,Swimming,200M Individual Medley,0,0,1
2004,TUR,Athletics,Athletics,Hammer Throw,0,0,1
2004,TUR,Boxing,Boxing,48KG (Light Flywieght),0,1,0
2004,TUR,Taekwondo,Taekwondo,68 - 80 KG,0,1,0
2004,TUR,Weightlifting,Weightlifting,"- 56KG, Total (Bantamweight)",1,0,1
2004,TUR,Weightlifting,Weightlifting,48KG,1,0,0
2004,TUR,Weightlifting,Weightlifting,77KG,1,0,0
2004,TUR,Wrestling,Wrestling Free.,96 - 120KG,0,0,1
2004,TUR,Wrestling,Wrestling Gre-R,60 - 66KG,0,1,0
2004,TUR,Wrestling,Wrestling Gre-R,84 - 96KG,0,0,1
2004,UAE,Shooting,Shooting,Double Trap (150 Targets),1,0,0
2004,UKR,Aquatics,Swimming,100M Butterfly,0,0,1
2004,UKR,Aquatics,Swimming,200M Individual Medley,1,0,0
2004,UKR,Aquatics,Swimming,400M Individual Medley,1,0,0
2004,UKR,Archery,Archery,Team (Fita Olympic Round - 70M),0,0,1
2004,UKR,Athletics,Athletics,100M Hurdles,0,1,0
2004,UKR,Athletics,Athletics,400M Hurdles,0,0,1
2004,UKR,Athletics,Athletics,High Jump,0,0,1
2004,UKR,Athletics,Athletics,Shot Put,1,0,0
2004,UKR,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),0,0,1
2004,UKR,Fencing,Fencing,Sabre Individual,0,0,1
2004,UKR,Gymnastics,Artistic G.,Parallel Bars,1,0,0
2004,UKR,Gymnastics,Rhythmic G.,Individual All-Round,0,0,1
2004,UKR,Gymnastics,Trampoline,Individual,1,0,0
2004,UKR,Handball,Handball,Handball,0,0,1
2004,UKR,Judo,Judo,73 - 81KG (Half-Middleweight),0,1,0
2004,UKR,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),0,0,1
2004,UKR,Sailing,Sailing,49Er - Skiff,0,1,0
2004,UKR,Sailing,Sailing,Yngling - Keelboat,0,1,0
2004,UKR,Shooting,Shooting,10M Air Pistol (40 Shots),1,0,0
2004,UKR,Weightlifting,Weightlifting,105KG,0,1,0
2004,UKR,Weightlifting,Weightlifting,63KG,1,0,0
2004,UKR,Wrestling,Wrestling Free.,- 48KG,1,0,0
2004,UKR,Wrestling,Wrestling Free.,60 - 66KG,1,0,0
2004,USA,Aquatics,Swimming,100M Backstroke,2,0,0
2004,USA,Aquatics,Swimming,100M Breaststroke,0,1,0
2004,USA,Aquatics,Swimming,100M Butterfly,1,1,0
2004,USA,Aquatics,Swimming,100M Freestyle,0,0,1
2004,USA,Aquatics,Swimming,1500M Freestyle,0,1,0
2004,USA,Aquatics,Swimming,200M Backstroke,1,0,0
2004,USA,Aquatics,Swimming,200M Breaststroke,1,0,1
2004,USA,Aquatics,Swimming,200M Butterfly,1,0,0
2004,USA,Aquatics,Swimming,200M Freestyle,0,0,1
2004,USA,Aquatics,Swimming,200M Individual Medley,1,2,0
2004,USA,Aquatics,Swimming,400M Freestyle,0,0,2
2004,USA,Aquatics,Swimming,400M Individual Medley,1,2,0
2004,USA,Aquatics,Swimming,4X100M Freestyle Relay,0,1,1
2004,USA,Aquatics,Swimming,4X100M Medley Relay,1,1,0
2004,USA,Aquatics,Swimming,4X200M Freestyle Relay,2,0,0
2004,USA,Aquatics,Swimming,50M Freestyle,1,0,0
2004,USA,Aquatics,Swimming,800M Freestyle,0,0,1
2004,USA,Aquatics,Synchronized S.,Duet,0,0,1
2004,USA,Aquatics,Synchronized S.,Team,0,0,1
2004,USA,Aquatics,Water polo,Water Polo,0,0,1
2004,USA,Athletics,Athletics,100M,1,1,1
2004,USA,Athletics,Athletics,100M Hurdles,1,0,1
2004,USA,Athletics,Athletics,110M Hurdles,0,1,0
2004,USA,Athletics,Athletics,200M,1,2,1
2004,USA,Athletics,Athletics,400M,1,1,1
2004,USA,Athletics,Athletics,4X100M Relay,0,1,0
2004,USA,Athletics,Athletics,4X400M Relay,2,0,0
2004,USA,Athletics,Athletics,Decathlon,0,1,0
2004,USA,Athletics,Athletics,High Jump,0,1,0
2004,USA,Athletics,Athletics,Long Jump,1,1,0
2004,USA,Athletics,Athletics,Marathon,0,1,1
2004,USA,Athletics,Athletics,Pole Vault,1,1,0
2004,USA,Athletics,Athletics,Shot Put,0,1,0
2004,USA,Basketball,Basketball,Basketball,1,0,1
2004,USA,Boxing,Boxing,69 - 75 KG,0,0,1
2004,USA,Boxing,Boxing,75 - 81KG (Light-Heavyweight),1,0,0
2004,USA,Canoe / Kayak,Canoe / Kayak S,K-1 (Kayak Single),0,1,0
2004,USA,Cycling,Cycling Road,Individual Time Trial,1,1,1
2004,USA,Equestrian,Dressage,Team,0,0,2
2004,USA,Equestrian,Eventing,Individual,0,1,0
2004,USA,Equestrian,Eventing,Team,0,0,2
2004,USA,Equestrian,Jumping,Individual,0,1,0
2004,USA,Equestrian,Jumping,Team,2,0,0
2004,USA,Fencing,Fencing,Sabre Individual,1,0,1
2004,USA,Football,Football,Football,1,0,0
2004,USA,Gymnastics,Artistic G.,Balance Beam,0,1,0
2004,USA,Gymnastics,Artistic G.,Horizontal Bar,0,1,0
2004,USA,Gymnastics,Artistic G.,Individual All-Round,2,0,0
2004,USA,Gymnastics,Artistic G.,Team Competition,0,2,0
2004,USA,Gymnastics,Artistic G.,Uneven Bars,0,1,1
2004,USA,Gymnastics,Artistic G.,Vault,0,1,0
2004,USA,Judo,Judo,66 - 73KG (Lightweight),0,0,1
2004,USA,Rowing,Rowing,Eight With Coxswain (8+),1,1,0
2004,USA,Sailing,Sailing,470 - Two Person Dinghy,1,0,0
2004,USA,Sailing,Sailing,Tornado - Multihull,0,1,0
2004,USA,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),0,1,0
2004,USA,Shooting,Shooting,50M Rifle Prone (60 Shots),1,0,0
2004,USA,Shooting,Shooting,Double Trap (120 Targets),1,0,0
2004,USA,Softball,Softball,Softball,1,0,0
2004,USA,Taekwondo,Taekwondo,49 - 57 KG,0,1,0
2004,USA,Taekwondo,Taekwondo,68 - 80 KG,1,0,0
2004,USA,Tennis,Tennis,Singles,0,1,0
2004,USA,Triathlon,Triathlon,Individual,0,0,1
2004,USA,Volleyball,Beach volley.,Beach Volleyball,1,0,1
2004,USA,Wrestling,Wrestling Free.,- 48KG,0,0,1
2004,USA,Wrestling,Wrestling Free.,- 55KG,0,1,0
2004,USA,Wrestling,Wrestling Free.,55 - 63KG,0,1,0
2004,USA,Wrestling,Wrestling Free.,60 - 66KG,0,1,0
2004,USA,Wrestling,Wrestling Free.,74 - 84KG,1,0,0
2004,USA,Wrestling,Wrestling Gre-R,96 - 120KG,0,0,1
2004,UZB,Boxing,Boxing,51 - 54KG (Bantamweight),0,0,1
2004,UZB,Boxing,Boxing,75 - 81KG (Light-Heavyweight),0,0,1
2004,UZB,Wrestling,Wrestling Free.,84 - 96KG,0,1,0
2004,UZB,Wrestling,Wrestling Free.,96 - 120KG,1,0,0
2004,UZB,Wrestling,Wrestling Gre-R,66 - 74KG,1,0,0
2004,VEN,Taekwondo,Taekwondo,+ 67 KG,0,0,1
2004,VEN,Weightlifting,Weightlifting,62KG,0,0,1
2004,ZIM,Aquatics,Swimming,100M Backstroke,0,1,0
2004,ZIM,Aquatics,Swimming,200M Backstroke,1,0,0
2004,ZIM,Aquatics,Swimming,200M Individual Medley,0,0,1
2008,AFG,Taekwondo,Taekwondo,- 58 KG,0,0,1
2008,ALG,Judo,Judo,48 - 52KG (Half-Lightweight),0,0,1
2008,ALG,Judo,Judo,81 - 90KG (Middleweight),0,1,0
2008,ARG,Basketball,Basketball,Basketball,0,0,1
2008,ARG,Cycling,Cycling Track,Madison,1,0,0
2008,ARG,Football,Football,Football,1,0,0
2008,ARG,Hockey,Hockey,Hockey,0,0,1
2008,ARG,Judo,Judo,- 48 KG,0,0,1
2008,ARG,Sailing,Sailing,Tornado - Multihull,0,0,1
2008,ARM,Boxing,Boxing,57 - 60KG (Lightweight),0,0,1
2008,ARM,Weightlifting,Weightlifting,69KG,0,0,1
2008,ARM,Weightlifting,Weightlifting,77KG,0,0,1
2008,ARM,Weightlifting,Weightlifting,85KG,0,0,1
2008,ARM,Wrestling,Wrestling Gre-R,- 55KG,0,0,1
2008,ARM,Wrestling,Wrestling Gre-R,96 - 120KG,0,0,1
2008,AUS,Aquatics,Diving,10M Platform,1,0,0
2008,AUS,Aquatics,Diving,Synchronized Diving 10M Platform,0,1,0
2008,AUS,Aquatics,Swimming,100M Backstroke,0,0,1
2008,AUS,Aquatics,Swimming,100M Breaststroke,1,0,0
2008,AUS,Aquatics,Swimming,100M Butterfly,1,0,2
2008,AUS,Aquatics,Swimming,100M Freestyle,0,2,0
2008,AUS,Aquatics,Swimming,1500M Freestyle,0,1,0
2008,AUS,Aquatics,Swimming,200M Breaststroke,0,2,0
2008,AUS,Aquatics,Swimming,200M Butterfly,0,0,1
2008,AUS,Aquatics,Swimming,200M Individual Medley,1,0,0
2008,AUS,Aquatics,Swimming,400M Individual Medley,1,0,0
2008,AUS,Aquatics,Swimming,4X100M Freestyle Relay,0,0,2
2008,AUS,Aquatics,Swimming,4X100M Medley Relay,1,1,0
2008,AUS,Aquatics,Swimming,4X200M Freestyle Relay,1,0,1
2008,AUS,Aquatics,Swimming,50M Freestyle,0,0,1
2008,AUS,Aquatics,Water polo,Water Polo,0,0,1
2008,AUS,Athletics,Athletics,100M Hurdles,0,1,0
2008,AUS,Athletics,Athletics,20KM Walk,0,0,1
2008,AUS,Athletics,Athletics,50KM Walk,0,1,0
2008,AUS,Athletics,Athletics,Pole Vault,1,0,0
2008,AUS,Basketball,Basketball,Basketball,0,1,0
2008,AUS,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,0,1
2008,AUS,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),1,0,0
2008,AUS,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),0,0,1
2008,AUS,Canoe / Kayak,Canoe / Kayak S,C-1 (Canoe Single),0,0,1
2008,AUS,Canoe / Kayak,Canoe / Kayak S,K-1 (Kayak Single),0,1,0
2008,AUS,Cycling,Cycling Track,Sprint,0,1,0
2008,AUS,Equestrian,Eventing,Team,0,2,0
2008,AUS,Hockey,Hockey,Hockey,0,0,1
2008,AUS,Rowing,Rowing,Coxless Pair (2-),1,0,0
2008,AUS,Rowing,Rowing,Double Sculls (2X),1,0,0
2008,AUS,Rowing,Rowing,Four Without Coxswain (4-),0,1,0
2008,AUS,Sailing,Sailing,470 - Two Person Dinghy,2,0,0
2008,AUS,Sailing,Sailing,Tornado - Multihull,0,1,0
2008,AUS,Shooting,Shooting,50M Rifle Prone (60 Shots),0,0,1
2008,AUS,Softball,Softball,Softball,0,0,1
2008,AUS,Triathlon,Triathlon,Individual,1,0,1
2008,AUT,Aquatics,Swimming,100M Breaststroke,0,0,1
2008,AUT,Canoe / Kayak,Canoe / Kayak S,K-1 (Kayak Single),0,0,1
2008,AUT,Judo,Judo,- 60 KG,0,1,0
2008,AZE,Boxing,Boxing,54 - 57KG (Featherweight),0,0,1
2008,AZE,Judo,Judo,66 - 73KG (Lightweight),1,0,0
2008,AZE,Judo,Judo,90 - 100KG (Half-Heavyweight),0,0,1
2008,AZE,Wrestling,Wrestling Free.,- 48KG,0,0,1
2008,AZE,Wrestling,Wrestling Free.,84 - 96KG,0,0,1
2008,AZE,Wrestling,Wrestling Gre-R,- 55KG,0,1,0
2008,AZE,Wrestling,Wrestling Gre-R,55 - 60KG,0,1,0
2008,BAH,Athletics,Athletics,4X400M Relay,0,1,0
2008,BAH,Athletics,Athletics,Triple Jump,0,0,1
2008,BEL,Athletics,Athletics,4X100M Relay,0,1,0
2008,BEL,Athletics,Athletics,High Jump,1,0,0
2008,BLR,Athletics,Athletics,Decathlon,0,1,0
2008,BLR,Athletics,Athletics,Hammer Throw,1,1,1
2008,BLR,Athletics,Athletics,Shot Put,0,1,2
2008,BLR,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),1,0,0
2008,BLR,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),0,0,1
2008,BLR,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),1,0,0
2008,BLR,Gymnastics,Rhythmic G.,Group Competition,0,0,1
2008,BLR,Gymnastics,Rhythmic G.,Individual All-Round,0,1,0
2008,BLR,Rowing,Rowing,Pair Without Coxswain (2-),0,0,1
2008,BLR,Rowing,Rowing,Single Sculls (1X),0,0,1
2008,BLR,Weightlifting,Weightlifting,105KG,1,0,0
2008,BLR,Weightlifting,Weightlifting,53KG,0,0,1
2008,BLR,Weightlifting,Weightlifting,85KG,0,1,0
2008,BLR,Wrestling,Wrestling Free.,66 - 74KG,0,0,1
2008,BLR,Wrestling,Wrestling Gre-R,60 - 66KG,0,0,1
2008,BRA,Aquatics,Swimming,100M Freestyle,0,0,1
2008,BRA,Aquatics,Swimming,50M Freestyle,1,0,0
2008,BRA,Athletics,Athletics,Long Jump,1,0,0
2008,BRA,Football,Football,Football,0,1,1
2008,BRA,Judo,Judo,52 - 57KG (Lightweight),0,0,1
2008,BRA,Judo,Judo,66 - 73KG (Lightweight),0,0,1
2008,BRA,Judo,Judo,73 - 81KG (Half-Middleweight),0,0,1
2008,BRA,Sailing,Sailing,470 - Two Person Dinghy,0,0,1
2008,BRA,Sailing,Sailing,Star - Keelboat,0,1,0
2008,BRA,Taekwondo,Taekwondo,+ 67 KG,0,0,1
2008,BRA,Volleyball,Beach volley.,Beach Volleyball,0,1,1
2008,BRA,Volleyball,Volleyball,Volleyball,1,1,0
2008,BUL,Rowing,Rowing,Single Sculls (1X),1,0,0
2008,BUL,Wrestling,Wrestling Free.,- 55KG,0,0,1
2008,BUL,Wrestling,Wrestling Free.,63 - 72KG,0,1,0
2008,BUL,Wrestling,Wrestling Free.,66 - 74KG,0,0,1
2008,BUL,Wrestling,Wrestling Gre-R,66 - 74KG,0,0,1
2008,CAN,Aquatics,Diving,10M Platform,0,1,0
2008,CAN,Aquatics,Diving,3M Springboard,0,1,0
2008,CAN,Aquatics,Swimming,1500M Freestyle,0,0,1
2008,CAN,Athletics,Athletics,100M Hurdles,0,0,1
2008,CAN,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,0,1
2008,CAN,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),0,1,0
2008,CAN,Equestrian,Jumping,Individual,1,0,0
2008,CAN,Equestrian,Jumping,Team,0,2,0
2008,CAN,Gymnastics,Trampoline,Individual,0,2,0
2008,CAN,Rowing,Rowing,Coxless Pair (2-),0,1,0
2008,CAN,Rowing,Rowing,Eight With Coxswain (8+),1,0,0
2008,CAN,Rowing,Rowing,Lightweight Coxless Four (4-),0,0,1
2008,CAN,Rowing,Rowing,Lightweight Double Sculls (2X),0,0,1
2008,CAN,Taekwondo,Taekwondo,57 - 67 KG,0,1,0
2008,CAN,Triathlon,Triathlon,Individual,0,1,0
2008,CAN,Wrestling,Wrestling Free.,- 48KG,1,0,0
2008,CAN,Wrestling,Wrestling Free.,48 - 55KG,0,0,1
2008,CHI,Tennis,Tennis,Singles,0,1,0
2008,CHN,Aquatics,Diving,10M Platform,1,1,1
2008,CHN,Aquatics,Diving,3M Springboard,2,0,2
2008,CHN,Aquatics,Diving,Synchronized Diving 10M Platform,2,0,0
2008,CHN,Aquatics,Diving,Synchronized Diving 3M Springboard,2,0,0
2008,CHN,Aquatics,Swimming,200M Butterfly,1,1,0
2008,CHN,Aquatics,Swimming,200M Freestyle,0,0,1
2008,CHN,Aquatics,Swimming,400M Freestyle,0,1,0
2008,CHN,Aquatics,Swimming,4X100M Medley Relay,0,0,1
2008,CHN,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
2008,CHN,Aquatics,Synchronized S.,Team,0,0,1
2008,CHN,Archery,Archery,Individual (Fita Olympic Round - 70M),1,0,0
2008,CHN,Archery,Archery,Team (Fita Olympic Round - 70M),0,1,1
2008,CHN,Athletics,Athletics,Hammer Throw,0,0,1
2008,CHN,Athletics,Athletics,Marathon,0,0,1
2008,CHN,Badminton,Badminton,Doubles,1,1,2
2008,CHN,Badminton,Badminton,Singles,2,1,1
2008,CHN,Boxing,Boxing,+ 91KG (Super Heavyweight),0,1,0
2008,CHN,Boxing,Boxing,48KG (Light Flywieght),1,0,0
2008,CHN,Boxing,Boxing,64 - 69 KG,0,0,1
2008,CHN,Boxing,Boxing,75 - 81KG (Light-Heavyweight),1,0,0
2008,CHN,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),1,0,0
2008,CHN,Cycling,Cycling Track,Sprint,0,0,1
2008,CHN,Fencing,Fencing,Sabre Individual,1,0,0
2008,CHN,Fencing,Fencing,Sabre Team,0,1,0
2008,CHN,Gymnastics,Artistic G.,Balance Beam,0,0,1
2008,CHN,Gymnastics,Artistic G.,Floor Exercises,1,0,0
2008,CHN,Gymnastics,Artistic G.,Horizontal Bar,1,0,0
2008,CHN,Gymnastics,Artistic G.,Individual All-Round,1,0,1
2008,CHN,Gymnastics,Artistic G.,Parallel Bars,1,0,0
2008,CHN,Gymnastics,Artistic G.,Pommel Horse,1,0,0
2008,CHN,Gymnastics,Artistic G.,Rings,1,1,0
2008,CHN,Gymnastics,Artistic G.,Team Competition,2,0,0
2008,CHN,Gymnastics,Artistic G.,Uneven Bars,1,0,1
2008,CHN,Gymnastics,Artistic G.,Vault,0,0,1
2008,CHN,Gymnastics,Rhythmic G.,Group Competition,0,1,0
2008,CHN,Gymnastics,Trampoline,Individual,2,0,1
2008,CHN,Hockey,Hockey,Hockey,0,1,0
2008,CHN,Judo,Judo,+ 78KG (Heavyweight),1,0,0
2008,CHN,Judo,Judo,48 - 52KG (Half-Lightweight),1,0,0
2008,CHN,Judo,Judo,52 - 57KG (Lightweight),0,0,1
2008,CHN,Judo,Judo,70 - 78KG (Half-Heavyweight),1,0,0
2008,CHN,Rowing,Rowing,Pair Without Coxswain (2-),0,1,0
2008,CHN,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),1,0,0
2008,CHN,Sailing,Sailing,Laser Radial - One Person Dinghy,0,0,1
